time;EEG_F3;EEG_Fz;EEG_F4;EEG_T7;EEG_C3;EEG_Cz;EEG_C4;EEG_T8;EEG_CP3;EEG_CP4;EEG_P3;EEG_Pz;EEG_P4;EEG_PO7;EEG_PO8;EEG_Oz;A_1_1;B_1_2;C_1_3;D_1_4;E_1_5;F_1_6;G_2_1;H_2_2;I_2_3;J_2_4;K_2_5;L_2_6;M_3_1;N_3_2;O_3_3;P_3_4;Q_3_5;R_3_6;S_4_1;T_4_2;U_4_3;V_4_4;W_4_5;X_4_6;Y_5_1;Z_5_2;Sp_5_3;1_5_4;2_5_5;3_5_6;4_6_1;5_6_2;6_6_3;7_6_4;8_6_5;9_6_6;StimulusType;SelectedTarget;StimulusBegin;CurrentTarget
178.5;-6.1;-10.2;-9.1;-4.8;-5.8;-10.8;-7.2;-7.5;-8.0;-6.9;-3.6;-5.2;-4.5;-0.1;-4.6;-4.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27000000.0;0.0;0.0
178.5;-5.9;-9.5;-8.5;-0.1;-5.5;-9.9;-7.3;-9.3;-7.9;-6.2;-1.7;-3.5;-3.6;3.8;-0.8;-0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27000000.0;0.0;0.0
178.5;-4.5;-9.3;-7.3;1.5;-6.3;-11.0;-9.3;-11.5;-9.5;-7.7;-3.1;-4.5;-4.7;2.5;-0.6;-0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27000000.0;0.0;0.0
178.5;-7.2;-12.6;-8.9;-2.5;-10.2;-14.6;-12.7;-13.6;-12.3;-10.8;-7.0;-7.4;-7.1;-3.0;-2.5;-2.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27000000.0;0.0;0.0
178.5;-15.0;-16.8;-12.2;-9.6;-15.3;-17.5;-14.0;-12.8;-16.2;-12.6;-11.2;-10.0;-9.0;-8.9;-4.1;-5.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27000000.0;0.0;0.0
178.5;-22.7;-19.1;-13.7;-16.3;-18.9;-18.2;-12.8;-9.3;-20.9;-12.6;-15.5;-12.3;-10.6;-13.8;-5.8;-8.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27000000.0;0.0;0.0
178.5;-25.4;-19.7;-12.5;-20.9;-20.9;-18.7;-12.1;-6.7;-24.9;-13.2;-19.9;-14.8;-12.4;-18.8;-8.4;-12.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27000000.0;0.0;0.0
178.5;-22.4;-18.5;-9.8;-22.5;-21.2;-18.4;-11.7;-5.4;-25.3;-13.4;-21.9;-15.6;-12.8;-22.6;-10.2;-15.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27000000.0;0.0;0.0
178.5;-15.0;-13.3;-5.5;-19.1;-18.0;-14.1;-8.2;-2.2;-21.2;-10.1;-19.2;-12.1;-9.9;-22.2;-9.0;-15.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27000000.0;0.0;0.0
178.5;-4.7;-3.5;1.3;-10.9;-10.4;-5.5;-1.3;2.7;-14.9;-3.6;-13.2;-5.7;-4.9;-17.8;-6.0;-11.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27000000.0;0.0;0.0
178.5;6.6;7.1;9.7;-1.4;-1.0;3.0;5.0;5.8;-8.2;2.0;-7.1;0.1;-0.6;-12.6;-4.0;-8.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27000000.0;0.0;0.0
178.5;15.8;14.5;16.5;5.1;6.3;8.2;8.4;6.6;-1.5;5.0;-1.7;4.2;2.2;-8.6;-3.3;-5.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27000000.0;0.0;0.0
178.5;20.7;18.5;20.4;8.3;10.5;11.4;11.1;9.0;4.3;7.3;3.2;7.7;4.8;-4.9;-2.2;-2.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27000000.0;0.0;0.0
178.5;21.4;20.4;22.1;9.3;12.0;13.7;14.1;14.4;6.5;9.6;6.0;9.8;6.5;-1.9;-1.3;-0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27000000.0;0.0;0.0
178.5;19.5;19.6;22.4;8.0;10.5;13.2;14.7;18.3;3.8;9.2;4.4;8.3;5.3;-2.0;-2.7;-0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27000000.0;0.0;0.0
178.5;15.7;15.2;20.2;4.2;6.2;8.8;11.2;16.6;-0.7;5.4;-0.1;4.1;2.2;-5.1;-5.5;-2.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27000000.0;0.0;0.0
178.5;9.9;9.0;14.3;-0.4;1.2;3.9;6.7;11.4;-3.5;1.9;-3.4;1.2;0.4;-7.4;-6.4;-3.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27000000.0;0.0;0.0
178.5;3.2;4.3;6.6;-3.6;-1.5;2.0;4.4;6.6;-4.4;1.3;-3.9;1.1;0.7;-6.6;-4.4;-1.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27000000.0;0.0;0.0
178.6;-2.1;1.6;0.5;-5.5;-2.3;1.4;3.3;2.8;-5.8;1.8;-4.6;1.0;1.1;-5.5;-2.3;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27000000.0;0.0;0.0
178.6;-5.6;-1.4;-3.3;-8.8;-4.3;-1.1;0.4;-1.7;-8.4;0.3;-7.3;-1.3;-0.1;-7.1;-2.3;-0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27000000.0;0.0;0.0
178.6;-8.4;-5.3;-5.9;-14.6;-8.3;-5.3;-3.2;-5.6;-10.8;-2.3;-10.5;-4.6;-1.8;-10.4;-3.6;-4.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27000000.0;0.0;0.0
178.6;-10.8;-7.5;-6.7;-20.3;-11.1;-7.4;-4.3;-5.9;-12.2;-3.0;-11.8;-6.3;-2.5;-11.7;-4.0;-7.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27000000.0;0.0;0.0
178.6;-10.6;-6.2;-4.5;-22.7;-10.1;-6.2;-2.3;-2.5;-12.5;-1.5;-11.4;-6.3;-1.9;-10.4;-3.5;-8.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27000000.0;0.0;0.0
178.6;-7.6;-3.6;-0.8;-21.7;-7.6;-4.5;-0.5;0.7;-12.0;-0.4;-10.8;-6.0;-1.0;-9.4;-3.0;-9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27000000.0;0.0;0.0
178.6;-5.0;-3.1;0.2;-20.0;-7.6;-5.1;-1.0;0.8;-11.1;-0.9;-10.8;-6.1;-0.2;-10.3;-2.4;-8.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27000000.0;0.0;0.0
178.6;-5.7;-5.0;-2.8;-18.5;-10.3;-6.5;-2.3;-1.6;-11.0;-1.8;-10.7;-5.9;0.4;-11.5;-1.1;-7.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27000000.0;0.0;0.0
178.6;-7.8;-6.5;-6.1;-15.5;-12.0;-6.8;-2.7;-4.0;-11.7;-1.9;-10.2;-5.3;0.8;-11.2;0.5;-6.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27000000.0;0.0;0.0
178.6;-7.8;-6.5;-6.1;-10.5;-10.8;-6.1;-2.6;-5.6;-11.7;-2.0;-8.9;-4.4;0.8;-9.4;1.4;-4.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27000000.0;0.0;0.0
178.6;-5.2;-5.7;-3.4;-5.6;-7.9;-5.7;-2.6;-5.5;-9.0;-2.2;-6.1;-3.0;1.1;-6.7;2.0;-2.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27000000.0;0.0;0.0
178.6;-3.1;-4.5;-1.2;-2.4;-5.1;-4.8;-1.5;-2.2;-5.0;-1.6;-2.4;-0.9;2.0;-3.9;2.9;-0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27000000.0;0.0;0.0
178.6;-3.7;-2.9;-0.3;-0.8;-3.5;-3.3;0.7;4.2;-3.4;-0.2;-0.3;0.4;2.4;-2.0;3.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27000000.0;0.0;0.0
178.6;-5.7;-2.1;-0.1;-0.6;-3.9;-3.2;1.4;9.8;-5.5;-0.5;-1.9;-1.2;0.6;-2.9;0.6;-1.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27000000.0;0.0;0.0
178.6;-6.9;-3.2;-0.8;-1.8;-6.2;-5.7;-1.2;10.6;-8.4;-3.4;-5.3;-4.8;-2.6;-5.7;-3.2;-4.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27000000.0;0.0;0.0
178.6;-6.2;-4.8;-2.5;-3.5;-7.8;-7.8;-4.4;7.6;-8.7;-6.2;-6.6;-6.7;-4.4;-7.0;-5.2;-5.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27000000.0;0.0;0.0
178.6;-3.0;-3.6;-3.1;-3.8;-5.9;-6.2;-4.4;4.7;-6.4;-5.9;-4.8;-5.3;-3.7;-5.0;-4.1;-2.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27000000.0;0.0;0.0
178.6;2.4;0.3;-1.0;-2.1;-1.5;-2.5;-2.3;2.8;-4.3;-4.0;-2.9;-3.3;-2.3;-2.4;-2.2;-0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27000000.0;0.0;0.0
178.6;6.9;2.9;2.1;-1.1;0.6;-1.3;-2.1;-0.3;-4.5;-4.2;-4.0;-3.9;-2.4;-3.7;-2.5;-1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27000000.0;0.0;0.0
178.6;7.4;2.1;2.8;-2.9;-1.9;-3.3;-4.0;-4.1;-6.1;-6.3;-7.2;-6.4;-3.7;-8.5;-4.3;-5.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27000000.0;0.0;0.0
178.6;4.5;1.0;2.2;-5.9;-5.4;-4.2;-3.9;-5.0;-7.6;-6.5;-9.2;-7.4;-3.7;-12.1;-5.2;-8.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27000000.0;0.0;0.0
178.6;2.7;3.1;4.1;-6.6;-5.2;-1.0;0.3;-1.8;-7.4;-3.1;-8.2;-5.3;-1.5;-10.8;-4.4;-7.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27000000.0;0.0;0.0
178.6;5.2;7.8;9.4;-4.5;-1.1;4.2;5.9;1.6;-4.4;1.5;-4.6;-1.6;1.8;-5.7;-3.0;-4.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27000000.0;0.0;0.0
178.6;10.7;12.5;15.0;-0.9;4.8;8.9;10.2;3.0;1.7;5.8;1.0;3.2;5.8;1.3;-0.9;-0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27000000.0;0.0;0.0
178.6;15.8;16.5;18.4;3.1;10.6;13.5;14.0;4.9;8.9;10.4;7.8;8.7;10.4;8.7;2.6;4.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27000000.0;0.0;0.0
178.6;18.4;19.5;19.7;6.2;15.2;17.5;17.1;8.5;13.1;14.6;12.4;12.7;13.9;13.7;6.0;7.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27000000.0;0.0;0.0
178.7;18.6;19.8;19.4;7.0;16.2;17.9;16.9;10.9;12.3;15.3;11.8;12.2;13.9;13.1;6.4;7.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27000000.0;0.0;0.0
178.7;16.7;16.2;17.3;5.3;12.3;13.7;13.0;10.0;8.5;11.9;7.4;7.9;10.9;7.3;3.7;2.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27000000.0;0.0;0.0
178.7;12.5;10.9;13.4;3.0;5.4;8.3;8.9;8.1;4.4;7.8;2.7;3.3;7.5;0.6;0.8;-1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27000000.0;0.0;0.0
178.7;8.1;7.8;10.4;2.4;0.0;5.7;7.6;7.9;0.8;5.7;-0.2;0.4;5.0;-3.6;-1.1;-4.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27000000.0;0.0;0.0
178.7;6.8;7.6;10.1;3.3;-1.7;5.2;7.4;8.1;-2.1;4.4;-2.1;-1.6;2.6;-5.6;-2.8;-5.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27000000.0;0.0;0.0
178.7;9.0;8.0;11.4;3.6;-1.1;4.3;5.8;7.1;-2.9;2.2;-3.2;-3.4;0.5;-6.9;-4.4;-6.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27000000.0;0.0;0.0
178.7;11.7;7.8;11.8;2.2;0.0;3.0;3.9;6.7;-1.4;0.5;-2.8;-3.7;-0.1;-6.9;-4.1;-6.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27000000.0;0.0;0.0
178.7;12.0;7.9;11.1;-0.0;1.3;3.1;4.0;9.1;0.3;1.0;-1.2;-2.3;1.0;-5.1;-1.6;-3.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27000000.0;0.0;0.0
178.7;9.5;7.6;10.3;-2.3;1.6;3.2;4.6;11.1;-0.5;1.5;-1.2;-1.8;1.4;-3.7;0.4;-1.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27000000.0;0.0;0.0
178.7;5.2;4.7;8.4;-5.4;-1.0;0.2;2.0;8.2;-3.6;-0.9;-4.1;-4.1;-0.8;-5.3;-0.3;-3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27000000.0;0.0;0.0
178.7;0.2;-0.7;4.1;-10.4;-6.1;-5.0;-3.1;1.1;-6.5;-5.5;-7.9;-7.6;-4.2;-8.9;-2.4;-5.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27000000.0;0.0;0.0
178.7;-4.5;-5.3;-1.4;-15.7;-10.6;-8.6;-6.7;-5.1;-8.3;-8.6;-10.1;-9.6;-6.8;-11.3;-3.6;-7.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27000000.0;0.0;0.0
